president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,9/11/2019,1/11/2019,1/14/2019,Morning Consult,B-,1984,rv,.2600222,0,42,54,40.85893,54.85199,"","",https://morningconsult.com/wp-content/uploads/2019/01/190125_crosstabs_POLITICO_RVs_v1_DK.pdf,57326,92705,1/16/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/10/2019,1/16/2019,Ipsos,B+,2721,rv,.2050402,0,42.3,55.4,42.24724,53.75105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57373,92802,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/12/2019,1/13/2019,YouGov,B,805,rv,.142873,0,41,56,40.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/np5ulf3s9o/tabs_Trump_Tweets_20190112.pdf,57300,92652,1/13/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/11/2019,1/17/2019,Ipsos,B+,2518,rv,.1901125,0,42.4,55.3,42.34724,53.65105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57372,92801,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/13/2019,1/15/2019,YouGov,B,880,rv,.1547976,0,42,55,41.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0k1s5fh03c/tabs_Trump_Tweets_20190113.pdf,57307,92660,1/15/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/12/2019,1/15/2019,YouGov,B,1289,rv,.2267434,0,45,52,44.03267,51.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1xbksrgzje/econTabReport.pdf,57330,92714,1/16/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/13/2019,1/15/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1374459,0,43,55,38.59527,55.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57327,92708,1/16/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/12/2019,1/15/2019,HarrisX,C+,3002,rv,.0522996,0,43,57,39.89663,55.7089,"",T,https://scottrasmussen.com/presidents-job-approval-daily/,57317,92678,1/15/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/14/2019,1/16/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1377302,0,44,55,39.59527,55.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57334,92723,1/17/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/12/2019,1/18/2019,Ipsos,B+,2278,rv,.1725768,0,42.8,54.8,42.74724,53.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57371,92800,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/13/2019,1/16/2019,HarrisX,C+,3002,rv,.0513207,0,42,58,38.89663,56.7089,"",T,https://scottrasmussen.com/presidents-job-approval-daily/,57332,92719,1/16/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/11/2019,1/18/2019,HarrisX,C+,7008,rv,.2396108,0,44,56,40.89663,54.7089,"",T,https://scottrasmussen.com/weekly-presidential-job-approval/,57353,92747,1/18/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/14/2019,1/16/2019,YouGov,B,865,rv,.1523593,0,41,56,40.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7uupyisium/tabs_Trump_Tweets_20190114.pdf,57329,92712,1/16/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/12/2019,1/17/2019,Greenberg Quinlan Rosner,B-,971,lv,1.200801,0,42,55,41.64994,54.76642,"","",http://www.democracycorps.com/attachments/article/1107/Dcor_Jan%20National_Core%20Memo_1.24.19_for%20release.pdf,57398,92857,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/15/2019,1/16/2019,YouGov,B,851,rv,.1501646,0,42,55,41.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0hjcptvw6z/tabs_Trump_Tweets_20190115.pdf,57333,92721,1/16/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/15/2019,1/17/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1377645,0,44,55,39.59527,55.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57338,92729,1/18/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/14/2019,1/17/2019,HarrisX,C+,3004,rv,0,0,42,58,38.89663,56.7089,"",T,https://scottrasmussen.com/presidents-job-approval-daily/,57335,92724,1/17/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/13/2019,1/19/2019,Ipsos,B+,2071,rv,.1575211,0,43.6,53.8,43.54724,52.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57370,92799,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/14/2019,1/17/2019,Tarrance Group,B,800,lv,1.184389,0,42,55,41.78223,55.3648,"","",https://www.riponsociety.org/wp-content/uploads/2019/01/Ripon-Society-State-of-the-Electorate-Jan-2019.pdf,57405,92869,1/27/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/15/2019,1/16/2019,Harris Interactive,C+,1540,rv,.1053727,0,45,55,41.89663,53.7089,"","",https://harvardharrispoll.com/wp-content/uploads/2019/01/Jan2019_HHP_registeredvoters_topline.pdf,57376,92816,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/16/2019,1/17/2019,YouGov,B,866,rv,.1535068,0,42,56,41.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p3pxjk2l0l/tabs_Trump_Tweets_20190116.pdf,57336,92726,1/17/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/14/2019,1/20/2019,Ipsos,B+,1899,rv,.1450216,0,43.4,53.8,43.34724,52.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57369,92798,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/15/2019,1/18/2019,HarrisX,C+,3005,rv,.0516448,0,44,56,40.89663,54.7089,"",T,https://scottrasmussen.com/presidents-job-approval-daily/,57352,92746,1/18/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/17/2019,1/18/2019,YouGov,B,882,rv,.1562691,0,43,55,42.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ogjl4fltc/tabs_Trump_Tweets_20190117.pdf,57354,92749,1/18/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/15/2019,1/21/2019,Ipsos,B+,1905,rv,.1459626,0,43.2,53.9,43.14724,52.25105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57368,92797,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/16/2019,1/20/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0822147,0,44,56,39.59527,56.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57357,92756,1/21/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/16/2019,1/19/2019,HarrisX,C+,3000,rv,.0517264,0,43,57,39.89663,55.7089,"",T,https://scottrasmussen.com/toplines/,57358,92757,1/21/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/10/2019,1/28/2019,Morning Consult,B-,19909,rv,1.80183,0,42,54,40.85893,54.85199,"","",https://morningconsult.com/wp-content/uploads/2019/02/190149_crosstabs_RVs_v1_DK.pdf,57517,93142,2/14/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/17/2019,1/20/2019,HarrisX,C+,3000,rv,.0513907,0,43,57,39.89663,55.7089,"",T,https://scottrasmussen.com/toplines/,57359,92758,1/21/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/20/2019,YouGov,B,778,rv,.1371616,0,42,56,41.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6e9fl3l35/tabs_Trump_Tweets_20190118.pdf,57355,92753,1/20/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/17/2019,1/21/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2446149,0,44,56,39.59527,56.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57363,92770,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/16/2019,1/22/2019,Ipsos,B+,1737,rv,.1333476,0,43.3,53.9,43.24724,52.25105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57388,92893,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/20/2019,Zogby Interactive/JZ Analytics,C,893,lv,.8827633,0,41,56,39.29183,56.91121,"","",https://zogbyanalytics.com/news/879-the-zogby-poll-trump-s-approval-rating-lowest-in-over-a-year-a-majority-of-voters-blame-trump-for-the-government-shutdown-trump-dominates-in-hypothetical-republican-primary,57366,92849,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/22/2019,Morning Consult,B-,1996,rv,.1880676,0,40,57,38.85893,57.85199,"","",https://morningconsult.com/wp-content/uploads/2019/01/190140_crosstabs_POLITICO_RVs_v1_AP-3.pdf,57380,92823,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/22/2019,HarrisX,C+,3001,rv,.2027364,0,44,56,40.89663,54.7089,"","",https://thehill.com/hilltv/what-americas-thinking/426476-poll-trump-immigration-offer-could-be-a-starting-point,57377,92817,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/21/2019,HarrisX,C+,3002,rv,.050701,0,43,57,39.89663,55.7089,"",T,https://scottrasmussen.com/presidents-job-approval-daily/,57360,92761,1/21/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/17/2019,1/23/2019,Ipsos,B+,1901,rv,.1460811,0,42.4,54.7,42.34724,53.05105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57425,92918,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/19/2019,1/21/2019,Public Policy Polling,B,760,rv,.9672743,0,40,57,40.34295,56.85636,"","",https://www.publicpolicypolling.com/wp-content/uploads/2019/01/PPP_Release_National_12219.pdf,57365,92772,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/19/2019,1/20/2019,YouGov,B,777,rv,.1357961,0,43,56,42.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gmr5y44xm/tabs_Trump_Tweets_20190119.pdf,57356,92755,1/20/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/22/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1354313,0,44,56,39.59527,56.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57382,92828,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/21/2019,YouGov,B,819,rv,.1418224,0,43,55,42.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1qpx9wf9xq/tabs_Trump_Tweets_20190120.pdf,57361,92763,1/21/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/24/2019,Ipsos,B+,1907,rv,.1465697,0,41.8,55.2,41.74724,53.55105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57424,92917,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/22/2019,YouGov,B,1257,rv,.2176688,0,42,55,41.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/183c0vbnai/econTabReport.pdf,57383,92830,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/22/2019,Fox News,A,1008,rv,1.774921,0,43,54,41.78901,54.44898,"","",https://www.foxnews.com/politics/fox-news-poll-document-1-23-19,57390,92840,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/19/2019,1/22/2019,HarrisX,C+,3003,rv,.0509981,0,44,56,40.89663,54.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ4w1T_L20HmA2pqWYBkfvMUd-zfhl9jPIxbppI_X0XyAlvBKU5j5ITZRamhURuOPqdS3VlEgb_7mIa/pubhtml/sheet?headers=false&gid=0,57375,92815,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/21/2019,Emerson College,B+,942,rv,1.465246,0,41.5,51.5,41.40452,53.44375,"","",https://www.emerson.edu/news-events/emerson-college-today/voters-split-trumps-offer-temporary-relief-dreamers-oppose-amnesty-warren-leads-among-announced-2020-democratic-candidates,57374,92811,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/21/2019,1/22/2019,YouGov,B,810,rv,.1407119,0,45,53,44.03267,52.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qivo425mjn/tabs_Trump_Tweets_20190121.pdf,57378,92819,1/22/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/23/2019,HarrisX,C+,3006,rv,.0513575,0,44,56,40.89663,54.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSiWVloB1m6lR-q_mh-kdJK24vosecqy5m5RkJsjvmP07Ek83ShYDzPbK-TdBPqNKt91edJe7Ib1mA0/pubhtml/sheet?headers=false&gid=0,57387,92836,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/18/2019,1/25/2019,HarrisX,C+,7010,rv,.2395319,0,43,57,39.89663,55.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQOQnDBhvvo_YlxczGwMTjkEqG-HDqt_m6V7lnHu9jKJwJaj2QTFRctabGTiUnaP8_DjEefUPOnvNH1/pubhtml/sheet?headers=false&gid=0,57400,92860,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/21/2019,1/23/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1357858,0,44,55,39.59527,55.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57392,92845,1/24/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/21/2019,1/22/2019,HarrisX,C+,999,rv,.0682717,0,44,56,40.89663,54.7089,"","",https://thehill.com/hilltv/what-americas-thinking/426632-president-trumps-job-approval-continues-dropping-amid-shutdown,57386,92835,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/19/2019,1/25/2019,Ipsos,B+,2027,rv,.1556505,0,41.3,55.8,41.24724,54.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57423,92916,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/20/2019,1/26/2019,Ipsos,B+,2141,rv,.1641479,0,41.5,55.9,41.44724,54.25105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57422,92915,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/22/2019,1/24/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1359552,0,45,54,40.59527,54.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57395,92852,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/22/2019,1/23/2019,YouGov,B,808,rv,.1408113,0,42,55,41.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lpkkz4pe28/tabs_Trump_Tweets_20190122.pdf,57391,92843,1/23/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/21/2019,1/24/2019,HarrisX,C+,3008,rv,0,0,43,57,39.89663,55.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTwqsjR84ZsxAI31764ICI13k4tc8AtZRyicRjLfygXEqdJx27nAk9C910niomBLhJxsF2TAhBa4dP-/pubhtml/sheet?headers=false&gid=0,57393,92846,1/24/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/21/2019,1/24/2019,ABC News/Washington Post,A+,893,rv,1.827524,0,38,58,38.51317,57.13482,"","",https://www.washingtonpost.com/politics/polling/donald-trump-approvedisapprove-president/2019/01/25/3bba9b70-20cf-11e9-a759-2b8541bbbe20_print.html,57396,92854,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/21/2019,1/27/2019,Ipsos,B+,2339,rv,.1789669,0,41.3,55.9,41.24724,54.25105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57421,92914,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/23/2019,1/24/2019,YouGov,B,844,rv,.1475105,0,43,55,42.03267,54.92604,"","",https://today.yougov.com/topics/politics/articles-reports/2019/01/23/president-trump-daily-job-approval,57394,92848,1/24/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/22/2019,1/25/2019,HarrisX,C+,3007,rv,.0544168,0,42,58,38.89663,56.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSOPgy2jicykWfToxy-Qf2f1aK_QcEkxqksX3qi3M6g-VNy7E6L1v7Nx6_l_iEEbrx9ACB3BJOzuh42/pubhtml/sheet?headers=false&gid=0,57397,92855,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/23/2019,1/27/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0815687,0,45,54,40.59527,54.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57408,92875,1/28/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/23/2019,1/26/2019,HarrisX,C+,3000,rv,.0558617,0,42,58,38.89663,56.7089,"",T,https://scottrasmussen.com/toplines/,57411,92883,1/28/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/22/2019,1/28/2019,Ipsos,B+,2359,rv,.1801339,0,41.9,55.2,41.84724,53.55105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57420,92913,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/24/2019,1/25/2019,YouGov,B,889,rv,.1550424,0,42,56,41.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/22uzshymdg/tabs_Trump_Tweets_20190124.pdf,57399,92859,1/25/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/24/2019,1/28/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2432411,0,45,54,40.59527,54.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57417,92898,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,1/27/2019,YouGov,B,819,rv,.1418494,0,41,56,40.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/weul0qpulh/tabs_Trump_Tweets_20190125.pdf,57403,92866,1/27/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/24/2019,1/27/2019,HarrisX,C+,3000,rv,.0569132,0,43,57,39.89663,55.7089,"",T,https://scottrasmussen.com/toplines/,57412,92884,1/28/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,1/27/2019,Monmouth University,A+,735,rv,1.591488,0,43,53,43.23075,54.18589,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012819.pdf/,57410,92880,1/28/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,1/27/2019,Morning Consult,B-,1997,rv,.2770852,0,40,55,38.85893,55.85199,"","",https://morningconsult.com/wp-content/uploads/2019/01/190156_crosstabs_POLITICO_RVs_v1_ML.pdf,57428,92930,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/23/2019,1/29/2019,Ipsos,B+,2228,rv,.1698309,0,42.3,54.8,42.24724,53.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57434,93004,2/5/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/26/2019,1/27/2019,YouGov,B,858,rv,.1475887,0,42,56,41.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pnr8dmwlil/tabs_Trump_Tweets_20190126.pdf,57404,92868,1/27/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/24/2019,1/30/2019,Ipsos,B+,2332,rv,.1774724,0,42.3,54.8,42.24724,53.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57462,93012,2/5/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,1/28/2019,HarrisX,C+,3003,rv,.0575136,0,44,56,40.89663,54.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vR2ngsIbhI-Yiaej1tWnpCXj5H11a_7mBke-bkWAPqI5SHmx9yU6CSqOeBnDE41IPecmg1e1ifKpYsG/pubhtml/sheet?headers=false&gid=0,57413,92887,1/28/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,1/28/2019,Quinnipiac University,A-,1004,rv,1.512458,0,38,57,40.74286,55.21166,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2596,57418,92899,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/27/2019,1/29/2019,YouGov,B,1313,rv,.2243274,0,43,54,42.03267,53.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3kv2h8ad3b/econTabReport.pdf,57431,92937,1/30/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,1/31/2019,Ipsos,B+,2412,rv,.1834001,0,43,54.4,42.94724,52.75105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57461,93011,2/5/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/27/2019,1/28/2019,YouGov,B,861,rv,.1471027,0,42,56,41.03267,55.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dpn58c7pqo/tabs_Trump_Tweets_20190127.pdf,57414,92889,1/28/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/26/2019,1/29/2019,HarrisX,C+,3003,rv,.057901,0,44,56,40.89663,54.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTyQRS4KPH9TePeVHi4A5qIlboFQwkQ0KOXNhQIgj-pwE1kcE2QDzU01Sji1qPj9Kqn3qDoTonGZ6PK/pubhtml/sheet?headers=false&gid=0,57426,92925,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/27/2019,1/29/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1347698,0,43,56,38.59527,56.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57430,92935,1/30/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/26/2019,2/1/2019,Ipsos,B+,2343,rv,.1781798,0,42.7,54.8,42.64724,53.15105,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/filters/PD1:1,57460,93010,2/5/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/28/2019,1/29/2019,YouGov,B,863,rv,.1479115,0,44,54,43.03267,53.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hh0961cq54/tabs_Trump_Tweets_20190128.pdf,57429,92933,1/29/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/28/2019,1/30/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1351783,0,43,56,38.59527,56.76907,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57436,92947,1/31/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/27/2019,1/30/2019,HarrisX,C+,3001,rv,.0580378,0,43,57,39.89663,55.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTTArEbqlRTYFYorgXBRPFRx2pfxHiO4qWWZt-r0kW_Qw5IFqq6JMiaiAnBMlMJ68xuVqBb1WuOa05X/pubhtml/sheet?headers=false&gid=0,57433,92941,1/30/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/25/2019,2/1/2019,HarrisX,C+,7007,rv,.2710238,0,44,56,40.89663,54.7089,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRApMc3fvh8wkNdhVCzNRNcXjF7kjYsqMkR2ZycvTxhxGebVxARYbgcB_OaIHuVBLzJVyKVtFl_e5Pe/pubhtml/sheet?headers=false&gid=0,57443,92965,2/1/2019,17:52:25 11 Sep 2019
Donald Trump,Voters,9/11/2019,1/29/2019,1/30/2019,YouGov,B,886,rv,.1522721,0,43,55,42.03267,54.92604,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/snn9tb3tsw/tabs_Trump_Tweets_20190129.pdf,57435,92945,1/30/2019,17:52:25 11 Sep 2019
